reportDate,targetPrice,stockCode,hiddenOpinion,reportTitle,analystName,surfaceOpinion,firmName
2025-07-31,150000,000100,0.8830704689025879,마일스톤 유입과 원료 공급 증가로 상회,허혜민,Buy,키움증권
2025-07-31,,373220,0.9106380939483643,"수주 코멘트  ESS 수주 기대감 확대 속, 유의미한 고객사 확보는 고무적",◎ 미국 향 ESS 신규 고객사 확보,없음,키움증권
2025-07-31,,373220,0.9106380939483643,"수주 코멘트  ESS 수주 기대감 확대 속, 유의미한 고객사 확보는 고무적",비중국산 ESS 배터리 논의 가시화,없음,키움증권
2025-07-31,90000,066970,0.17216840386390686,"최악의 구간을 지나, 하반기 실적 개선 기대",권준수,Buy,키움증권
2025-08-01,24500,005940,0.030688924714922905,"2Q 기대치 상회, 6,500억원 증자 영향은 크진 않을 듯",안영준,Buy,키움증권
2025-08-01,190000,009150,0.9754029512405396,AI Driven 기업으로의 리레이팅 필요,김소원,Buy,키움증권
2025-08-01,1280000,012450,0.967420220375061,방산과 조선의 콜라보,이한결,Buy,키움증권
2025-08-01,240000,006400,0.024329951032996178,"지속되는 실적 부진, 중장기 접근 필요",권준수,OutPerform,키움증권
2025-08-01,89000,005930,0.9366593956947327,훈풍이 분다,박유악,Buy,키움증권
2025-08-05,180000,090430,0.2137356698513031,앞으로 관전 포인트는 글로벌 확장,조소정,Buy,키움증권
2025-08-07,200000,071050,0.9839126467704773,Money Maketh Money,안영준,Buy,키움증권
2025-08-07,270000,278470,0.9420445561408997,글로벌 메가 브랜드의 서막,조소정,Buy,키움증권
2025-08-08,28000,006800,0.9472543597221375,기대치 상회. 가상자산과 해외법인 성장 모멘텀에 주목,안영준,Buy,키움증권
2025-08-08,170000,033780,0.9675862789154053,변함없는 우등생,박상준,Buy,키움증권
2025-08-08,360000,051910,0.1203152984380722,"본업 부진 지속, 점진적 개선에 초점",김도현,Buy,키움증권
2025-08-11,100000,035720,0.960686981678009,과거의 영광을 되찾아올 때,김진구,Buy,키움증권
2025-08-11,130000,377300,0.8213360905647278,카카오와 함께 걸어갈 길,김진구,Buy,키움증권
2025-08-12,390000,036570,0.42999356985092163,개발자 진정성을 고려,김진구,Buy,키움증권
2025-08-14,530000,000810,0.9756548404693604,"기대치 상회, 안정적 본업과 추가 자본 활용 기대감",안영준,Buy,키움증권
2025-08-14,160000,032830,0.9486374855041504,기대치 상회. Top Pick의 이유를 입증하는 호실적,안영준,Buy,키움증권
2025-08-14,150000,138040,0.6347225904464722,기대치 상회. 기간 조정은 자사주 매입에 오히려 좋아,안영준,Buy,키움증권
2025-08-18,78000,007660,0.847750723361969,AI 네트워크 사이클이 온다,김소원,Buy,키움증권
2025-08-18,1800000,003230,0.3903677761554718,관세 부담도 넘는 인기,박상준,Buy,키움증권
2025-08-18,200000,001040,0.7557661533355713,다시 한번 도약한 올리브영,박상준,Buy,키움증권
2025-08-18,390000,036570,0.6711483001708984,시간이 지날수록 유리,김진구,Buy,키움증권
2025-08-22,90000,005930,0.9747380018234253,"HBM 출하량 급증, 실적 서프라이즈 예상",박유악,Buy,키움증권
2025-08-28,,329180,0.9677266478538513,HD현대미포 합병 관련 코멘트,>> HD현대중공업(존속회사)와 HD현대미포(소멸회사)는 8월 27일 장 마감 후 합병 발표,없음,키움증권
2025-09-01,100000,035720,0.7300490140914917,최대주주 지분의 가치,김진구,Buy,키움증권
2025-09-02,400000,012330,0.8557993173599243,2025 CEO Investor Day 국내 NDR 후기,신윤철,Buy,키움증권
2025-09-08,,000100,0.456704705953598,1위 굳히기에 나선 AZ. 반격을 기다리는 J&J,>> J&J,없음,키움증권
2025-09-08,,000100,0.456704705953598,1위 굳히기에 나선 AZ. 반격을 기다리는 J&J,유한양행 렉라자의 경쟁약물인 아스트라제네카의 타그리소+화학 병용 FLAURA2 3상 세계폐암학회 발표,없음,키움증권
2025-09-12,390000,036570,0.06868976354598999,아직도 의심한다면 하수,김진구,Buy,키움증권
2025-09-15,,000660,0.9707584381103516,3Q25 실적 서프라이즈 예상,SK하이닉스(000660),없음,키움증권
2025-09-22,150000,000100,0.7807986736297607,남은 건 호재 뿐,허혜민,Buy,키움증권
2025-09-23,270000,278470,0.8064480423927307,변함없는 성장,조소정,Buy,키움증권
2025-09-23,260000,005380,0.8229706287384033,신사업보다는 본업 안정화에 선택과 집중,신윤철,OutPerform,키움증권
2025-09-23,105000,005930,0.9767802357673645,"파운드리 회복, 목표주가 상향",박유악,Buy,키움증권
2025-09-24,,068270,0.13641196489334106,관세 불확실성 완화와 실적 기대감에 바닥 확인,- 셀트리온의 100% 자회사 USA가 릴리의 100% 자회사 Imclone Systems LLC 인수 결정.,없음,키움증권
2025-09-24,100000,035720,0.7061926126480103,직관적 해석과 전망,김진구,Buy,키움증권
2025-09-24,180000,033780,0.8912127614021301,현금 창출력과 주주환원정책 강화,박상준,Buy,키움증권
2025-09-26,180000,090430,0.776062548160553,10년 뒤에 해외에서 10조,조소정,Buy,키움증권
2025-09-26,250000,011070,0.9795420169830322,"P↑, Q ↑, C ↓ 본격화. 저평가 해소 전망",김소원,Buy,키움증권
2025-09-30,40000,028050,0.31240731477737427,화공 포트폴리오 확장과 비화공 기대감,신대현,Buy,키움증권
2025-10-02,250000,009150,0.9703536033630371,4Q도 기대치 상회 예상. MLCC 호황 사이클의 초입,김소원,Buy,키움증권
2025-10-02,99000,000720,0.0419185608625412,실적 불확실성보단 빨라지는 美 원전 시장 주목,신대현,Buy,키움증권
2025-10-14,,373220,0.8885767459869385,"3Q25 잠정 실적 리뷰  제품 믹스 개선, 보상금 등으로 영업이익 컨센서스 상회",◎ 3Q25 영업이익 6,없음,키움증권
2025-10-14,,373220,0.8885767459869385,"3Q25 잠정 실적 리뷰  제품 믹스 개선, 보상금 등으로 영업이익 컨센서스 상회",013 억원 잠정 발표,없음,키움증권
2025-10-14,,373220,0.8885767459869385,"3Q25 잠정 실적 리뷰  제품 믹스 개선, 보상금 등으로 영업이익 컨센서스 상회",컨센서스 상회,없음,키움증권
2025-10-15,120000,005930,0.9804214835166931,2026년 영업이익 63조원으로 상향,박유악,Buy,키움증권
2025-10-15,115000,000270,0.03404124826192856,22년 이후 첫 2조 원 미만 OP 예상되지만,신윤철,OutPerform,키움증권
2025-10-15,1300000,207940,0.8958702087402344,풀 가동의 힘!! 분할 전 화려한 실적 기대,허혜민,Buy,키움증권
2025-10-15,400000,012330,0.14302125573158264,"품목관세 본격화, 보수적 접근 필요한 3분기",신윤철,Buy,키움증권
2025-10-16,370000,010120,0.940395712852478,북미 중심의 성장은 이제 시작 단계,이한결,Buy,키움증권
2025-10-16,750000,267260,0.42984309792518616,북미와 유럽 투 트랙 성장,이한결,OutPerform,키움증권
2025-10-20,285000,005380,0.9805420637130737,"26년 어닝 방향성의 기로에 서다, 목표주가 상향",신윤철,OutPerform,키움증권
2025-10-20,110000,066570,0.9771142601966858,기회의 땅 인도를 통한 밸류업 전망,김소원,Buy,키움증권
2025-10-20,420000,128940,0.9680431485176086,살아나는 R&D로 리레이팅 중,허혜민,Buy,키움증권
2025-10-21,81000,000720,0.03863270953297615,2026년 실적 불확실성과 확실한 원전 방향성,신대현,Buy,키움증권
2025-10-22,100000,007660,0.9759875535964966,서프라이즈의 연속. 구조적 변화에 주목,김소원,Buy,키움증권
2025-10-28,,128940,0.765598714351654,국내 노보와 릴리 양강구도에 한미 출전 예고,>> 당뇨병을 동반하지 않은 성인 비만 환자 대상,없음,키움증권
2025-10-28,,128940,0.765598714351654,국내 노보와 릴리 양강구도에 한미 출전 예고,1차 평가변수인 40주 시점 기준 5% 이상 체중 감소율,없음,키움증권
2025-10-28,290000,003670,0.5303080677986145,"음극재 사업부 기대감 속, 실적 불확실성 공존",권준수,OutPerform,키움증권
2025-10-28,420000,005490,0.6920608282089233,일회성 손실에도 컨센서스 상회,이종형,Buy,키움증권
2025-10-29,70000,047050,0.9670471549034119,기대에 부합하는 견조한 이익체력,이종형,Buy,키움증권
2025-10-29,,207940,0.7231735587120056,상향된 추정치를 상회한 서프라이즈,OPM +44%)로 시장 컨센서스 매출액 1조 6,없음,키움증권
2025-10-29,,207940,0.7231735587120056,상향된 추정치를 상회한 서프라이즈,009억 원,없음,키움증권
2025-10-29,,207940,0.7231735587120056,상향된 추정치를 상회한 서프라이즈,영업이익 5,없음,키움증권
2025-10-29,,207940,0.7231735587120056,상향된 추정치를 상회한 서프라이즈,765억 원을 각각 +4%,없음,키움증권
2025-10-29,,207940,0.7231735587120056,상향된 추정치를 상회한 서프라이즈,+26% 상회,없음,키움증권
2025-10-29,95000,055550,0.13875630497932434,연간 최대실적으로 순항 중,김은갑,Buy,키움증권
2025-10-29,120000,086790,0.9866761565208435,"자기주식 추가매입, 주주환원율 상향",김은갑,Buy,키움증권
2025-10-30,33000,316140,0.6874303817749023,"대규모 일회성 이익, 보험 자회사 편입",김은갑,Buy,키움증권
2025-10-30,1850000,003230,0.04163747653365135,두려움이 곧 기회다,박상준,Buy,키움증권
2025-10-30,,000660,0.657910943031311,범상치 않은 범용 DRAM 가격 흐름,SK하이닉스(000660),없음,키움증권
2025-10-30,177000,066970,0.9689465165138245,분기 흑자전환 달성,권준수,Buy,키움증권
2025-10-30,230000,009150,0.9780626893043518,호황 아래 비수기는 없다,김소원,Buy,키움증권
2025-10-31,27000,005940,0.6621749997138977,3Q는 일단 상회. 커진 덩치는 실압근일까 풍근일까,안영준,Buy,키움증권
2025-10-31,,005930,0.9740312099456787,DRAM 가격 상승에 따른 이익 레버리지 효과 압도적,삼성전자(005930),없음,키움증권
2025-10-31,590000,373220,0.9034973382949829,"EV 조정 속, ESS 수요로 만회",권준수,Buy,키움증권
2025-10-31,28000,024110,0.8986242413520813,"사상 최대실적 전망, 높은 현금배당 성향",김은갑,Buy,키움증권
2025-10-31,150000,105560,0.8976597785949707,"최대실적 무난, 주주환원율 52% 전망",김은갑,Buy,키움증권
2025-10-31,310000,005380,0.9749865531921387,치맥값 벌어가세요! 목표주가 추가 상향,신윤철,OutPerform,키움증권
2025-10-31,300000,011070,0.9169489145278931,편안함이 매력,김소원,Buy,키움증권
2025-10-31,40000,028050,0.8874930143356323,화공 업그레이드 진행중,신대현,Buy,키움증권
2025-11-03,87000,000720,0.9617072939872742,2026년 실적 일회성 비용만 없다면 좋을 것,신대현,Buy,키움증권
2025-11-03,450000,051910,0.19194862246513367,2026년 점진적 개선 지속,김도현,OutPerform,키움증권
2025-11-03,390000,036570,0.5098126530647278,게임은 중간이 없다,김진구,Buy,키움증권
2025-11-03,135000,000270,0.31067606806755066,순이익 급감에도 배당 컷은 없으리라,신윤철,OutPerform,키움증권
2025-11-03,,066570,0.8013288974761963,실적 저점 통과 중. AI 사업 모멘텀 주목,김소원,없음,키움증권
2025-11-03,150000,096770,0.9706435203552246,정유 중심의 실적 개선,김도현,OutPerform,키움증권
2025-11-04,67000,251270,0.021971410140395164,다작의 허실,김진구,OutPerform,키움증권
2025-11-05,230000,068270,0.21890313923358917,시밀러 캐시카우로 신약 모달리티 확장,허혜민,Buy,키움증권
2025-11-05,130000,377300,0.7408156394958496,중기적 관점으로 접근,김진구,Buy,키움증권
2025-11-06,370000,006400,0.9643800854682922,"ESS CAPA 상향 조정, 북미 수주 기대감 확대",권준수,OutPerform,키움증권
2025-11-07,180000,033780,0.9658944606781006,Capex 축소와 원가 안정화 긍정적,박상준,Buy,키움증권
2025-11-07,33000,006800,0.7984898090362549,"기대치 상회, 여전히 훼손되지 않은 Catalyst들",안영준,Buy,키움증권
2025-11-07,3100000,278470,0.8602801561355591,내년에는 더 좋을 성장,조소정,Buy,키움증권
2025-11-07,180000,090430,0.7105870246887207,"본업은 탄탄, 회복의 키는 코스알엑스",조소정,Buy,키움증권
2025-11-10,,161390,0.9777230024337769,추워질수록 실적에는 온기가 돈다,업이익은 한온시스템 포함한 연결 기준 시장 기대치(매출액: 5조 2,없음,키움증권
2025-11-10,,161390,0.9777230024337769,추워질수록 실적에는 온기가 돈다,947억 원,없음,키움증권
2025-11-10,,161390,0.9777230024337769,추워질수록 실적에는 온기가 돈다,영업이익: 4,없음,키움증권
2025-11-10,,161390,0.9777230024337769,추워질수록 실적에는 온기가 돈다,087억 원)마저도 상회.,없음,키움증권
2025-11-11,1200000,000150,0.9605355858802795,4Q 최대 실적 전망. ‘26년에도 이어갈 독보적 지위,김소원,Buy,키움증권
2025-11-11,380000,352820,0.600919783115387,단기 실적보다 2026년 턴어라운드에 주목,임수진,Buy,키움증권
2025-11-12,430000,036570,0.9619659781455994,바게닝 파워의 결과,김진구,Buy,키움증권
2025-11-12,260000,071050,0.9839359521865845,연간 순이익 2조원 페이스인데 시총 9.5조원,안영준,Buy,키움증권
2025-11-13,1400000,012450,0.7068644762039185,26년에도 멈추지 않을 화력,이한결,Buy,키움증권
2025-11-13,72000,241560,0.10443601757287979,관세 부담 해소가 관건,이한결,Buy,키움증권
2025-11-14,610000,000810,0.9816432595252991,"기대치 부합, 부정적 업황에도 남아있는 상승 재료들",안영준,Buy,키움증권
2025-11-14,220000,032830,0.8498756885528564,기대치 부합. 계속 오르는 데는 이유가 있다,안영준,Buy,키움증권
2025-11-17,140000,007660,0.9754535555839539,Capa 증설로 추가 성장 사이클 진입,김소원,Buy,키움증권
2025-11-17,150000,138040,0.7693935036659241,"기대치 부합. 견조한 수익성, 주주환원 정책도 유지",안영준,Buy,키움증권
2025-11-17,160000,005830,0.18215468525886536,기대치 하회. 예실차와 자동차보험 부진,안영준,Buy,키움증권
2025-11-17,430000,036570,0.12191341817378998,용호상박  2개의 성,김진구,Buy,키움증권
2025-11-17,1850000,003230,0.8128471970558167,판매량 증가와 가격 인상으로 수익성 회복 전망,박상준,Buy,키움증권
2023-05-02,96000,298040,0.3177791237831116,높아질 일만 남은 중공업 부문 마진,유재선,Buy,하나증권
2023-05-02,96000,298040,0.3177791237831116,높아질 일만 남은 중공업 부문 마진,채운샘,Buy,하나증권
2023-05-03,200000,090430,0.15724247694015503,"2Q23 편안한 기저, 중국 소비 회복에 주목",박은정,Buy,하나증권
2023-05-03,200000,090430,0.15724247694015503,"2Q23 편안한 기저, 중국 소비 회복에 주목",김다혜,Buy,하나증권
2023-05-03,330000,352820,0.981650173664093,최소한 미국 걸그룹 볼 때까지는 묻어두자,이기훈,Buy,하나증권
2023-05-03,330000,352820,0.981650173664093,최소한 미국 걸그룹 볼 때까지는 묻어두자,황지원,Buy,하나증권
2023-05-04,30000,003490,0.03523214906454086,"예상 수준의 여객 개선, 화물 악화!",박성봉,Buy,하나증권
2023-05-04,30000,003490,0.03523214906454086,"예상 수준의 여객 개선, 화물 악화!",도승환,Buy,하나증권
2023-05-04,33000,323410,0.7663425803184509,차별화된 여수신 성장세. 건전성도 우려보다 양호한 흐름,최정욱,Buy,하나증권
2023-05-04,33000,323410,0.7663425803184509,차별화된 여수신 성장세. 건전성도 우려보다 양호한 흐름,김대한,Buy,하나증권
2023-05-08,80000,035720,0.03152246028184891,1Q23 Re  투자국면,윤예지,Buy,하나증권
2023-05-08,220000,096770,0.948517918586731,매수 대응을 암시하는 실적 서프라이즈,윤재성,Buy,하나증권
2023-05-08,220000,096770,0.948517918586731,매수 대응을 암시하는 실적 서프라이즈,신홍주,Buy,하나증권
2023-05-09,260000,035420,0.624116063117981,1Q23 Re  가시화되는 비용절감 효과,윤예지,Buy,하나증권
2023-05-09,220000,068270,0.6736785173416138,1Q23 Re  믹스 개선을 통한 이익률 개선 확인,박재경,Buy,하나증권
2023-05-09,220000,068270,0.6736785173416138,1Q23 Re  믹스 개선을 통한 이익률 개선 확인,이준호,Buy,하나증권
2023-05-10,250000,259960,0.9557477831840515,1Q23 Re  7년차 게임에서 역대 최대 매출,윤예지,Buy,하나증권
2023-05-11,460000,036570,0.602390468120575,1Q23 Re  비용 효율화에 동참,윤예지,Buy,하나증권
2023-05-11,80000,017670,0.9652570486068726,"1Q 리뷰 - 상반기 내 최소 56,000원까진 오릅니다",김홍식,Buy,하나증권
2023-05-11,80000,017670,0.9652570486068726,"1Q 리뷰 - 상반기 내 최소 56,000원까진 오릅니다",고연수,Buy,하나증권
2023-05-11,80000,017670,0.6192832589149475,2023년 1분기 컨퍼런스콜 요약,김홍식,Buy,하나증권
2023-05-11,80000,017670,0.6192832589149475,2023년 1분기 컨퍼런스콜 요약,고연수,Buy,하나증권
2023-05-12,40000,030200,0.7778974175453186,1Q 리뷰 - 실적 기대감이 없어져야 주가 바닥입니다,김홍식,Buy,하나증권
2023-05-12,40000,030200,0.7778974175453186,1Q 리뷰 - 실적 기대감이 없어져야 주가 바닥입니다,고연수,Buy,하나증권
2023-05-12,15000,032640,0.04652887210249901,1Q 리뷰 - 아쉽지만 올해도 폭등은 어려울 듯합니다,김홍식,Buy,하나증권
2023-05-12,15000,032640,0.04652887210249901,1Q 리뷰 - 아쉽지만 올해도 폭등은 어려울 듯합니다,고연수,Buy,하나증권
2023-05-12,15000,032640,0.8007596731185913,2023년 1분기 컨퍼런스콜 요약,김홍식,Buy,하나증권
2023-05-12,15000,032640,0.8007596731185913,2023년 1분기 컨퍼런스콜 요약,고연수,Buy,하나증권
2023-05-12,40000,030200,0.6919602155685425,2023년 1분기 컨퍼런스콜 요약,김홍식,Buy,하나증권
2023-05-12,40000,030200,0.6919602155685425,2023년 1분기 컨퍼런스콜 요약,고연수,Buy,하나증권
2023-05-15,110000,005830,0.9102548956871033,1Q23 Re  기대한 내가 나빠,안영준,Buy,하나증권
2023-05-15,300000,000810,0.8494199514389038,1Q23 Re  무엇이 두려운가 ,안영준,Buy,하나증권
2023-05-15,50000,161390,0.13324260711669922,아쉬운 뉴스들 속에서도 실적은 좋아집니다,송선재,Buy,하나증권
2023-05-15,50000,161390,0.13324260711669922,아쉬운 뉴스들 속에서도 실적은 좋아집니다,안도현,Buy,하나증권
2023-05-15,125000,003550,0.2983688414096832,아쉬웠던 실적. 다만 주주환원과 CNS 모멘텀 기대,최정욱,Buy,하나증권
2023-05-15,125000,003550,0.2983688414096832,아쉬웠던 실적. 다만 주주환원과 CNS 모멘텀 기대,김대한,Buy,하나증권
2023-05-15,20000,015760,0.22156931459903717,자구안 발표. 요금 인상 임박,유재선,Neutral,하나증권
2023-05-15,20000,015760,0.22156931459903717,자구안 발표. 요금 인상 임박,채운샘,Neutral,하나증권
2023-05-18,80000,017670,0.9774961471557617,SKT UAM 테마주 편승 가능할까 ,김홍식,Buy,하나증권
2023-05-18,80000,017670,0.9774961471557617,SKT UAM 테마주 편승 가능할까 ,고연수,Buy,하나증권
2023-05-18,130000,001040,0.8483622670173645,비상장자회사의 높은 성장세 지속. DPS도 상향 예상,최정욱,Buy,하나증권
2023-05-18,130000,001040,0.8483622670173645,비상장자회사의 높은 성장세 지속. DPS도 상향 예상,김대한,Buy,하나증권
2023-05-19,90000,032830,0.4164732098579407,1Q23 Re  아직은 불확실한 모습,안영준,Buy,하나증권
2023-05-19,280000,034730,0.02699996903538704,분위기 전환이 필요한 시점,최정욱,Buy,하나증권
2023-05-19,280000,034730,0.02699996903538704,분위기 전환이 필요한 시점,김대한,Buy,하나증권
2023-05-24,270000,259960,0.9386205673217773,인도 서비스 재개,윤예지,Buy,하나증권
2023-05-30,168000,066570,0.934931755065918,VS 사업부 가치에 대한 소고,김록호,Buy,하나증권
2023-05-30,168000,066570,0.934931755065918,VS 사업부 가치에 대한 소고,김민경,Buy,하나증권
2023-06-01,430000,036570,0.5159386992454529,CBT 참가 후기  달라진 엔씨,윤예지,Buy,하나증권
2023-06-07,40000,030200,0.3930595815181732,아직도 올해  이익 배당 성장을 믿으십니까,김홍식,Buy,하나증권
2023-06-07,40000,030200,0.3930595815181732,아직도 올해  이익 배당 성장을 믿으십니까,고연수,Buy,하나증권
2023-06-14,15000,316140,0.9752480983734131,2분기 실적 컨센서스 상회 예상. 수급 여건도 양호할 전망,최정욱,Buy,하나증권
2023-06-19,33000,323410,0.1419401615858078,다시 부각되는 성장스토리,최정욱,Buy,하나증권
2023-06-21,270000,005380,0.8645700216293335,2023년 CEO 인베스터 데이 핵심내용 요약,송선재,Buy,하나증권
2023-06-21,270000,005380,0.8645700216293335,2023년 CEO 인베스터 데이 핵심내용 요약,안도현,Buy,하나증권
2023-06-23,40000,028050,0.3054448962211609,냉정(전통 EPC)과 열정(에너지 전환) 사이,김승준,Buy,하나증권
2023-06-23,40000,028050,0.3054448962211609,냉정(전통 EPC)과 열정(에너지 전환) 사이,하민호,Buy,하나증권
2023-06-26,150000,090430,0.10087648034095764,"2Q23 Pre  부진의 막바지, 성장의 축 이동 중",박은정,Buy,하나증권
2023-06-26,150000,090430,0.10087648034095764,"2Q23 Pre  부진의 막바지, 성장의 축 이동 중",김다혜,Buy,하나증권
2023-06-27,220000,096770,0.33709537982940674,Green Biz 확장을 위한 성장통,윤재성,Buy,하나증권
2023-06-27,220000,096770,0.33709537982940674,Green Biz 확장을 위한 성장통,신홍주,Buy,하나증권
2023-06-28,63000,105560,0.836898922920227,압도적인 펀더멘털 유지. 2분기 실적도 매우 양호할 전망,최정욱,Buy,하나증권
2023-06-29,15000,032640,0.7816768288612366,7월 단기 매수는 좋은 성과가 예상됩니다,김홍식,Buy,하나증권
2023-06-29,15000,032640,0.7816768288612366,7월 단기 매수는 좋은 성과가 예상됩니다,고연수,Buy,하나증권
2023-06-29,80000,017670,0.9791393280029297,프리뷰 시즌 주가 강세 나타날 전망,김홍식,Buy,하나증권
2023-06-29,80000,017670,0.9791393280029297,프리뷰 시즌 주가 강세 나타날 전망,고연수,Buy,하나증권
2023-06-29,40000,030200,0.030530495569109917,"프리뷰 시즌 주가 하락 예상, AI 이익으로 연결되긴 기대난",김홍식,Buy,하나증권
2023-06-29,40000,030200,0.030530495569109917,"프리뷰 시즌 주가 하락 예상, AI 이익으로 연결되긴 기대난",고연수,Buy,하나증권
2023-07-05,520000,005490,0.8771851062774658,"본업 턴어라운드 기대, 신사업은 계획대로 진행 중!",박성봉,Buy,하나증권
2023-07-05,520000,005490,0.8771851062774658,"본업 턴어라운드 기대, 신사업은 계획대로 진행 중!",도승환,Buy,하나증권
2023-07-06,20000,015760,0.08461368083953857,아마도 분기 적자는 이번이 마지막,유재선,Neutral,하나증권
2023-07-06,20000,015760,0.08461368083953857,아마도 분기 적자는 이번이 마지막,채운샘,Neutral,하나증권
2023-07-10,103000,033780,0.34322962164878845,2Q23 Pre  새로운 주주환원 정책을 기다리며,심은주,Buy,하나증권
2023-07-10,103000,033780,0.34322962164878845,2Q23 Pre  새로운 주주환원 정책을 기다리며,권우정,Buy,하나증권
2023-07-10,360000,128940,0.030128583312034607,2Q23 Pre  일회성 요인에 의한 실적 둔화,박재경,Buy,하나증권
2023-07-10,360000,128940,0.030128583312034607,2Q23 Pre  일회성 요인에 의한 실적 둔화,이준호,Buy,하나증권
2023-07-10,168000,066570,0.21694156527519226,2Q23 잠정실적 - VS 사업부의 견조한 실적에 주목,김록호,Buy,하나증권
2023-07-10,168000,066570,0.21694156527519226,2Q23 잠정실적 - VS 사업부의 견조한 실적에 주목,김민경,Buy,하나증권
2023-07-10,78000,005930,0.09381869435310364,2Q23 잠정실적  뚜렷한 DRAM 업황의 방향성,김록호,Buy,하나증권
2023-07-10,78000,005930,0.09381869435310364,2Q23 잠정실적  뚜렷한 DRAM 업황의 방향성,김현수,Buy,하나증권
2023-07-10,40000,030200,0.0701255053281784,"2Q 당초 우려보단 실적 좋을 것, 단기 전략 수정 추천",김홍식,Buy,하나증권
2023-07-10,40000,030200,0.0701255053281784,"2Q 당초 우려보단 실적 좋을 것, 단기 전략 수정 추천",고연수,Buy,하나증권
2023-07-10,80000,017670,0.18310491740703583,2Q 실적 3사 중 내용면에서 가장 양호할 전망,김홍식,Buy,하나증권
2023-07-10,80000,017670,0.18310491740703583,2Q 실적 3사 중 내용면에서 가장 양호할 전망,고연수,Buy,하나증권
2023-07-11,1150000,207940,0.9792599678039551,"2Q23 Pre  4공장 매출, 기대보다 빠르다",박재경,Buy,하나증권
2023-07-11,1150000,207940,0.9792599678039551,"2Q23 Pre  4공장 매출, 기대보다 빠르다",이준호,Buy,하나증권
2023-07-11,80000,000100,0.8978392481803894,2Q23 Pre  수익성 개선에 레이저티닙 모멘텀까지,박재경,Buy,하나증권
2023-07-11,80000,000100,0.8978392481803894,2Q23 Pre  수익성 개선에 레이저티닙 모멘텀까지,이준호,Buy,하나증권
2023-07-11,15000,032640,0.18040357530117035,2Q 연결 영업이익 일회성 제외 시 YoY 감소 추정 일시   2023,김홍식,Buy,하나증권
2023-07-11,15000,032640,0.18040357530117035,2Q 연결 영업이익 일회성 제외 시 YoY 감소 추정 일시   2023,고연수,Buy,하나증권
2023-07-12,115000,010120,0.9762494564056396,연이은 분기 최대 실적 기대,유재선,Buy,하나증권
2023-07-12,115000,010120,0.9762494564056396,연이은 분기 최대 실적 기대,채운샘,Buy,하나증권
2023-07-13,185000,009150,0.02120489813387394,기판 부문의 모멘텀으로 시선 이동,김록호,Buy,하나증권
2023-07-13,185000,009150,0.02120489813387394,기판 부문의 모멘텀으로 시선 이동,김민경,Buy,하나증권
2023-07-14,54000,047050,0.97939532995224,중장기 성장 기대감이 반영되는 중,유재선,Buy,하나증권
2023-07-14,54000,047050,0.97939532995224,중장기 성장 기대감이 반영되는 중,채운샘,Buy,하나증권
2023-07-18,80000,017670,0.8402190804481506,8월 자사주 매입 추진 가능성 높아졌다,김홍식,Buy,하나증권
2023-07-18,80000,017670,0.8402190804481506,8월 자사주 매입 추진 가능성 높아졌다,고연수,Buy,하나증권
2023-07-19,30000,003490,0.7593073844909668,2분기에도 기대이상의 호실적 예상,박성봉,Buy,하나증권
2023-07-19,30000,003490,0.7593073844909668,2분기에도 기대이상의 호실적 예상,도승환,Buy,하나증권
2023-07-19,400000,011070,0.9752833247184753,명확한 하반기 모멘텀,김록호,Buy,하나증권
2023-07-19,400000,011070,0.9752833247184753,명확한 하반기 모멘텀,김민경,Buy,하나증권
2023-07-24,55000,000720,0.027409709990024567,볼륨은 확실히 커지고 있으니 마진 확인이 필요,김승준,Buy,하나증권
2023-07-24,55000,000720,0.027409709990024567,볼륨은 확실히 커지고 있으니 마진 확인이 필요,하민호,Buy,하나증권
2023-07-25,76000,047050,0.9756597280502319,기대감 확대 및 선반영 흐름,유재선,Buy,하나증권
2023-07-25,76000,047050,0.9756597280502319,기대감 확대 및 선반영 흐름,채운샘,Buy,하나증권
2023-07-25,740000,005490,0.9678731560707092,리레이팅(re-rating),박성봉,Buy,하나증권
2023-07-25,740000,005490,0.9678731560707092,리레이팅(re-rating),도승환,Buy,하나증권
2023-07-25,650000,003670,0.7330276370048523,중장기 상승 여력,김현수,Buy,하나증권
2023-07-25,650000,003670,0.7330276370048523,중장기 상승 여력,위경재,Buy,하나증권
2023-07-26,80000,017670,0.7737041711807251,8월엔 탄력적인 주가 반등이 예상됩니다,김홍식,Buy,하나증권
2023-07-26,80000,017670,0.7737041711807251,8월엔 탄력적인 주가 반등이 예상됩니다,고연수,Buy,하나증권
2023-07-26,63000,105560,0.7910228967666626,가뭄 속에 단비와 같은 선물보따리. 최선호주 계속 유지,최정욱,Buy,하나증권
2023-07-26,63000,105560,0.7910228967666626,가뭄 속에 단비와 같은 선물보따리. 최선호주 계속 유지,김현수,Buy,하나증권
2023-07-26,150000,010120,0.962695300579071,분기 최대 실적 재차 경신,유재선,Buy,하나증권
2023-07-26,150000,010120,0.962695300579071,분기 최대 실적 재차 경신,채운샘,Buy,하나증권
2023-07-27,130000,090430,0.1869523674249649,2Q23 Re  컨센서스 대비 84% 하회,박은정,Buy,하나증권
2023-07-27,130000,090430,0.1869523674249649,2Q23 Re  컨센서스 대비 84% 하회,김다혜,Buy,하나증권
